код ТТ;Название ТТ;Широта;Долгота;Продажи;Кластер;Нов продажи с корректировкой 25;Топ/аут;Потенциал продаж;Субканал (формат);Ассортимент,добавить sku:;Цена, снизить sku:;Выкладка на ХП, добавить:;Выкладка на ТП, добавить:;Оборудование, добавить:;ДМП, добавить:
2,9879E+14;Моя Цена Печнева;55,0739409;61,4849437;183.546719092523;ПродуктСО501;183,5467191;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;Моя Цена Панипат;55,249775;61,378498;129.80183935473;ПродуктСО503;129,8018394;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;Моя Цена Кокошеевка;55,264877;61,396355;62.8871762288631;ПродуктСО503;62,88717623;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;Моя Цена Бабинская;55,271677;61,39879;119.577466570645;ПродуктСО503;119,5774666;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;Моя Цена Тарантаево;55,236186;61,359066;187.231693346098;ПродуктСО501;187,2316933;1;0;Жесткие Дискаунтеры;;;;;;
6822231;Моя Цена Додрио;55,2557473;61,3973445;56.4761668099465;ПродуктСО503;56,47616681;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;Моя Цена Жеверли;55,17639733;61,33392535;96.0670890850807;ПродуктСО503;96,06708909;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;Моя Цена Сейджи;55,194637;61,30251;46.3892947725449;ПродуктСО503;50,23471114;0;0.082894478;Жесткие Дискаунтеры;6;;;;;
2,9879E+14;Моя Цена Городково;55,188134;61,312201;241.129027375544;ПродуктСО503;241,1290274;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;Моя Цена Вытва;55,168655;61,423298;96.5809727016973;ПродуктСО503;96,5809727;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;"ООО ""ПВ-Средний Урал""";55,19623947;61,43775177;170.613339814392;ПродуктСО501;170,6133398;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;ООО«Ритейлсервис 42»;55,263773;61,405797;68.5829426225168;ПродуктСО503;68,58294262;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;ООО «Ритейлсервис 42»;55,1714212;61,4017536;16.1810454294404;ПродуктСО503;31,25145877;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Моя Цена Реуха;55,1279;61,469154;20.743400882413;ПродуктСО503;35,81381422;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Моя Цена Ирыхово;55,073484;61,401628;77.4897941533879;ПродуктСО503;77,48979415;1;0;Жесткие Дискаунтеры;;;;;;
N*551752657;Моя Цена Тройник;55,10446658;61,48806687;73.9984069566951;ПродуктСО504;73,99840696;1;0;Жесткие Дискаунтеры;;;;;;
2,9879E+14;Чижик;55,16865;61,528156;35.6093652773498;ПродуктСО504;45,45605367;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,243644;61,409156;49.4608158507414;ПродуктСО503;50,23471114;0;0.015646634;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,142231;61,424499;41.9817611789676;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,172604;61,416909;24.0365447704174;ПродуктСО503;39,10695811;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,159115;61,417034;31.3083444906166;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,177086;61,29863;25.0431052038843;ПродуктСО503;40,11351855;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,121309;61,511447;36.6857726004289;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,173443;61,48264;35.9471711391008;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,145992;61,432018;30.768408005601;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,136602;61,451143;37.0039487390424;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,167735;61,393274;8.77058208699452;ПродуктСО502;25,99706832;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,16702;61,421463;28.1976178093416;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,144022;61,447856;19.0667244553516;ПродуктСО504;32,70354056;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,142926;61,39808;19.8043549989577;ПродуктСО503;34,87476834;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,172116;61,279772;17.2768427897113;ПродуктСО502;34,50332902;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,18328;61,453857;19.4085488578406;ПродуктСО503;34,4789622;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,11521;61,461006;14.1634943949139;ПродуктСО503;29,23390774;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,178491;61,391639;42.3583185498242;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,13269;61,43388;20.6558273683263;ПродуктСО503;35,72624071;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,212216;61,288683;18.778037858061;ПродуктСО503;33,8484512;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,187024;61,30028;22.8422321242211;ПродуктСО503;37,91264547;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,19034;61,469704;45.4476826844857;ПродуктСО503;50,23471114;0;0.105330529;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;Чижик;55,1125259;61,3472332;42.927699619546;ПродуктСО504;45,45605367;0;0.058897963;Жесткие Дискаунтеры;10;;;;;
N*551754217;Магнит Челябинск 7 Салютная (а);55,1695979;61,4437268;101.629216789427;ПродуктСО624;122,5506099;0;0.2;Гипермаркеты;;;26;35;;
N934657;Лента -154;55,17496059;61,37699191;376.96515004402;ПродуктСО543;376,96515;1;0;Гипермаркеты;;;;;;
6822264;Магнит Челябинск 3 Каслинская (а);55,19132899;61,39230531;272.446569156481;ПродуктСО623;272,4465692;1;0;Гипермаркеты;;;;;;
2,9879E+14;Перекресток;55,1572899;61,3699953;52.4586504689868;ПродуктСО613;52,45865047;1;0;Супермаркеты;;;;;;
2,9879E+14;Лента;55,16393254;61,43202011;186.067444116751;ПродуктСО633;186,0674441;1;0;Гипермаркеты;;;;;;
N*551754249;Магнит Челябинск 8 Энгельса (а);55,16061407;61,38203848;130.800541852355;ПродуктСО612;143,880596;0;0.1;Гипермаркеты;;;29;35;;
N*551754216;Магнит Челябинск 6 Воровского (а);55,15707357;61,39437698;166.668342505538;ПродуктСО634;183,3351768;0;0.1;Гипермаркеты;;;29;35;;
N1214852204;Перекресток;55,1924666;61,2817521;29.2581557919389;ПродуктСО613;42,36657094;0;0.2;Супермаркеты;;;13;35;;
1911017511;СПАР;55,26357269;61,40328598;2.99143127846782;ПродуктСО633;57,09584874;0;0.2;Супермаркеты;;10;;35;;
2,9879E+14;СПАР;55,1441745;61,4342;2.99143127846782;ПродуктСО523;36,84776751;0;0.2;Супермаркеты;;;29;35;;
N12426312;СПАР;55,18103193;61,45243301;4.27750450232967;ПродуктСО643;92,4348803;0;0.2;Супермаркеты;;;29;35;;
BPH036875;Старый Ереван;55,167555;61,400056;0.427750450232967;Ресторан, бар, отель203;4,807430005;0;0.2;Ресторан Advanced;4;;;;;
BPH040539;Славянка;55,161281;61,439897;0.574407008499836;Ресторан, бар, отель203;4,954086563;0;0.2;Ресторан Normal;4;;;;;
2,94521E+14;Оливер;55,20934795;61,28900003;2.5766853885375;Ресторан, бар, отель203;6,956364943;0;0.2;Ресторан Normal;3;;;;;
BPH037368;Старый Ереван;55,168861;61,378542;0.712917417054946;Ресторан, бар, отель201;1,445095876;0;0.2;Ресторан Normal;9;;;;;
2,9879E+14;"ООО ""ПВ Урал""";55,14479446;61,44387054;33.2504411643483;ПродуктСО503;50,23471114;0;0.2;Жесткие Дискаунтеры;10;;;;;
2,9879E+14;"ООО ""ПВ-Средний Урал""";55,26805115;61,39795303;44.2625648318149;ПродуктСО503;50,23471114;0;0.134925446;Дискаунтеры;10;;;;;
2,9452E+14;United party burger;55,15717279;61,37607392;0.643191900583565;Ресторан, бар, отель203;5,022871455;0;0.2;Бар Normal;4;;;;;
2,9452E+14;Алмаз Гостиница;55,150441;61,3655;0.643191900583565;Ресторан, бар, отель202;2,039960955;0;0.2;Отель/Транспорт;2;;;;;
2,9452E+14;Парк Сити гостиница;55,15047067;61,36433334;2.4231338822518;Ресторан, бар, отель202;4,655896849;0;0.2;Отель/Транспорт;2;;;;;
2,9879E+14;Brut is good;55,164926;61,4051427;0.285166966821978;Ресторан, бар, отель203;4,664846522;0;0.2;Ресторан Advanced;4;;;;;
2,9452E+14;Облака;55,1619072;61,43134689;2.4231338822518;Ресторан, бар, отель203;6,802813437;0;0.2;Ресторан Advanced;4;;;;;
BPH002883;Гранд Отель Видгоф;55,161907;61,431347;2.06714548591815;Ресторан, бар, отель203;6,446825041;0;0.2;Ресторан Advanced;4;;;;;
2,9879E+14;Уголь;55,15716;61,369682;0.285166966821978;Ресторан, бар, отель203;4,664846522;0;0.2;Ресторан Advanced;4;;;;;
2,9879E+14;Сицилия;55,15836978;61,40848573;2.14392123906101;Ресторан, бар, отель202;3,540690294;0;0.2;Ресторан Advanced;1;;;;;
2,9452E+14;Асаби суши бар;55,16082419;61,38149936;0.643191900583565;Ресторан, бар, отель203;5,022871455;0;0.2;Ресторан Advanced;4;;;;;
2,9452E+14;Clocks караоке;55,16358966;61,40552793;0.285166966821978;Ресторан, бар, отель203;4,664846522;0;0.2;Ресторан Normal;4;;;;;
2,9452E+14;Barbaresco;55,15586983;61,37611013;1.14066786728791;Ресторан, бар, отель203;5,520347422;0;0.2;Ресторан Normal;4;;;;;
2,9879E+14;Good Company;55,15716;61,369682;0.285166966821978;Ресторан, бар, отель203;4,664846522;0;0.2;Ресторан Normal;4;;;;;
2,9879E+14;Оливер;55,15312527;61,3652797;6.3570245014681;Ресторан, бар, отель203;10,73670406;0;0.2;Ресторан Advanced;2;;;;;
2,9879E+14;Хинкальня Сациви;55,154743;61,38066;1.24837217435077;Ресторан, бар, отель202;2,645141229;0;0.2;Ресторан Normal;2;;;;;
2,9452E+14;Цыплята Табака (Fichka);55,16638099;61,40070766;4.54436795123296;Ресторан, бар, отель203;8,924047506;0;0.2;Ресторан Normal;1;;;;;
2,9452E+14;Уральские пельмени;55,16025724;61,38027158;2.42297859359916;Ресторан, бар, отель203;6,802658148;0;0.2;Ресторан Normal;3;;;;;
2,9879E+14;Солнечный берег;55,108715;61,42245;0.643191900583565;Ресторан, бар, отель200;1,513916231;0;0.2;Бар Basic;1;;;;;
2,9879E+14;Марабский врабец;55,163065;61,398862;1.96287223475227;Ресторан, бар, отель203;6,342551789;0;0.2;Ресторан Advanced;1;;;;;
2,9452E+14;Дока Пицца;55,13292694;61,37090683;1.02660108055912;Ресторан, бар, отель212;3,189159462;0;0.2;Ресторан Basic;8;4;23,43398979;;;
2,9879E+14;Едатека;55,165909;61,410576;0.570333933643957;Ресторан, бар, отель202;1,967102988;0;0.2;Ресторан Normal;2;;;;;
2,9879E+14;Гастропарк (Мегаполис РС);55,16960873;61,39255542;8.40960364808541;Ресторан, бар, отель202;8,409603648;1;0;Ресторан Normal;;;;;;
2,9879E+14;Гастро бар Фокус;55,1906278;61,3028817;1.14474094214379;Ресторан, бар, отель203;5,524420497;0;0.2;Ресторан Normal;4;;;;;
2,9879E+14;Pasta Bar;55,1726337;61,3115894;0.285166966821978;Ресторан, бар, отель203;4,664846522;0;0.2;Ресторан Normal;4;;;;;
2,9879E+14;ШашлыкоFF бар & гриль;55,1643787;61,400309;37.2222390317382;Ресторан, бар, отель203;37,22223903;1;0;Ресторан Normal;;;;;;
2,94521E+14;буфет;55,16729409;61,39510687;4.82290630534668;Ресторан, бар, отель203;9,20258586;0;0.2;Фаст Фуд Normal;2;;;;;
2,9452E+14;Дока Пицца;55,25787091;61,39669608;3.60240796017003;Ресторан, бар, отель213;5,792753817;0;0.2;Ресторан Basic;5;;17,14514307;;;
2,9879E+14;Шах и Мята;55,1679379;61,4065776;1.99616876775385;Ресторан, бар, отель202;3,392937823;0;0.2;Ресторан Normal;2;;;;;
2,9452E+14;Старый Ереван Кафе;55,18570407;61,3337329;1.64237219750078;Ресторан, бар, отель203;6,022051752;0;0.2;Ресторан Normal;4;;;;;
2,9879E+14;Дока Пицца;55,169125;61,52699;0.775449461474779;Ресторан, бар, отель203;5,155129016;0;0.2;Фаст Фуд Basic;4;;;;;
5,34E+13;Березка Гостиница;55,07912827;61,40213013;1.14278204904217;Ресторан, бар, отель201;1,874960508;0;0.2;Ресторан Advanced;9;;;;;
2,9452E+14;Дока Пицца;55,11685498;61,43822137;1.73111948052019;Ресторан, бар, отель213;3,468945626;0;0.2;Фаст Фуд Basic;5;;13,14962925;;;
2,9452E+14;Дока Пицца;55,1514962;61,4101133;2.75772056107931;Ресторан, бар, отель213;4,495546706;0;0.2;Фаст Фуд Basic;7;;12,91041933;;;
2,9879E+14;Дока Пицца;55,160824;61,44659;0.769950810419342;Ресторан, бар, отель213;2,507776955;0;0.2;Фаст Фуд Basic;8;;16,56262756;;;
2,9452E+14;Беляева М.П. ЧП;55,230159;61,36869483;279.274633505934;Оптовый603;279,2746335;1;0;Опт Off;;;;;;
2,9452E+14;Бондарев ЧП бокс№48;55,10395664;61,37905687;301.825371773022;Оптовый603;301,8253718;1;0;Опт Off;;;;;;
2,9452E+14;Попова А.А. ЧП;55,2302395;61,36877999;146.953175104673;Оптовый603;213,2325781;0;0.2;Опт Off;10;;;;;
2,9879E+14;Макаровский ИП;55,11034046;61,38866588;18.5699217861335;Оптовый603;82,53969522;0;0.2;Опт Off;10;;;;;
2,9879E+14;Астапова;55,2299881;61,36931229;194.201229144047;Оптовый603;213,2325781;0;0.097998087;Опт Off;10;;;;;
2,9879E+14;ИП Умнов А.В;55,1067;61,381714;139.111094064305;Оптовый603;213,2325781;0;0.2;Опт Off;8;;;;;
2,9879E+14;IllusioN;55,1645651;61,3999186;0.19223373402017;Ресторан, бар, отель203;4,571913289;0;0.2;Бар Basic;4;;;;;
2,9879E+14;Fox&Goose;55,16088318;61,40118107;0.213593037800188;Ресторан, бар, отель203;4,593272593;0;0.2;Бар Normal;4;;;;;
2,9879E+14;La Galleria;55,15612154;61,37053851;0.711976792667295;Ресторан, бар, отель203;5,091656347;0;0.2;Бар Normal;4;;;;;
BP00001372;Hoppy mondays;55,167206;61,39969;0.213593037800188;Ресторан, бар, отель203;4,593272593;0;0.2;Бар Normal;4;;;;;
BPH006986;Дом Галеева;55,165122;61,40082;0.213593037800188;Ресторан, бар, отель203;4,593272593;0;0.2;Бар Normal;4;;;;;
2,9879E+14;Jagger;55,162715;61,300128;1.4143956911902;Ресторан, бар, отель203;5,794075246;0;0.2;Бар Basic;4;;;;;
2,9879E+14;Gipsy;55,167709;61,399724;8.48651390692856;Ресторан, бар, отель203;14,59893185;0;0.2;Бар Normal;4;;;;;
2,9879E+14;Чилис;55,164818;61,400227;0.19223373402017;Ресторан, бар, отель203;4,571913289;0;0.2;Бар Normal;4;;;;;
2,9879E+14;Ботоно;55,167507;61,370655;0.285166966821978;Ресторан, бар, отель201;1,017345426;0;0.2;Бар Normal;9;;;;;
BPH020091;Matreshka Bar&Food;55,16451;61,39985;1.06796518900094;Ресторан, бар, отель203;5,447644744;0;0.2;Бар Normal;4;;;;;
2,9879E+14;SCROOGE;55,159588;61,408851;0.160194778350141;Ресторан, бар, отель202;1,556963833;0;0.2;Бар Normal;2;;;;;
2,9879E+14;Night street bar;55,16638137;61,45674102;8.63587949599028;Ресторан, бар, отель213;8,635879496;1;0;Бар Basic;;;;;;
2,9879E+14;Don Shaurmitto;55,185497;61,285871;3.26440770251501;Ресторан, бар, отель213;5,792753817;0;0.2;Непивная ХоРеКа;3;;;;;
2,9879E+14;Аромат Шаурма (ИП Мхоян);55,18124;61,30434;2.77842129877615;Ресторан, бар, отель203;7,158100854;0;0.2;Непивная ХоРеКа;2;;;;;
2,9879E+14;Doner kebab;55,141428;61,411725;7.48753250756194;Ресторан, бар, отель213;7,487532508;1;0;Непивная ХоРеКа;;;;;;
2,9452E+14;Арбат;55,16134611;61,40656628;0.768934936080678;Ресторан, бар, отель203;5,148614491;0;0.2;Отель/Транспорт;4;;;;;
2,9879E+14;Отель Лондон;55,1502122;61,4182237;0.65303235402233;Ресторан, бар, отель203;5,032711909;0;0.2;Отель/Транспорт;3;;;;;
2,9879E+14;Кебаб кинг;55,14133612;61,41392425;21.9249971771241;Ресторан, бар, отель203;21,92499718;1;0;Фаст Фуд Basic;;;;;;
2,9879E+14;Чебуречная #1;55,16528976;61,39944635;8.13275186999872;Ресторан, бар, отель213;8,13275187;1;0;Фаст Фуд Basic;;;;;;
2,9879E+14;ИП Петухов  В В;55,1400279;61,4137158;0.19223373402017;Ресторан, бар, отель203;4,571913289;0;0.2;Фаст Фуд Basic;4;;;;;
2,9879E+14;Friendly;55,16871138;61,28100704;0.213593037800188;Ресторан, бар, отель202;1,610362093;0;0.2;Фаст Фуд Basic;2;;;;;
2,9452E+14;Печенная картошка;55,20522442;61,32568125;4.225576057615;Ресторан, бар, отель203;8,605255612;0;0.2;Фаст Фуд Basic;3;;;;;
2,9879E+14;Пекарня Булка;55,248943;61,40092;0.160194778350141;Ресторан, бар, отель203;4,539874333;0;0.2;Фаст Фуд Basic;4;;;;;
2,9879E+14;Птичка;55,16772191;61,41431518;1.06796518900094;Ресторан, бар, отель203;5,447644744;0;0.2;Ресторан Normal;3;;;;;
2,9879E+14;Серенада;55,145041;61,39967;1.01921793780391;Ресторан, бар, отель202;2,415986993;0;0.2;Ресторан Normal;2;;;;;
2,9452E+14;Al Capone;55,17349775;61,40075561;0.213593037800188;Ресторан, бар, отель203;4,593272593;0;0.2;Ресторан Normal;4;;;;;
2,9879E+14;GONG;55,16273144;61,29043669;0.213593037800188;Ресторан, бар, отель204;9,83559919;0;0.2;Ресторан Normal;3;;;;;
2,9879E+14;Виноград;55,169894;61,27634;0.285166966821978;Ресторан, бар, отель202;1,681936022;0;0.2;Ресторан Normal;2;;;;;
2,9879E+14;Молоко;55,1681717;61,2784504;0.570333933643957;Ресторан, бар, отель202;1,967102988;0;0.2;Ресторан Normal;2;;;;;
BPH028810;Hot Beef;55,15540314;61,30291748;0.213593037800188;Ресторан, бар, отель202;1,610362093;0;0.2;Ресторан Normal;2;;;;;
2,9879E+14;Sancho's;55,16290535;61,30079102;0.213593037800188;Ресторан, бар, отель203;4,593272593;0;0.2;Ресторан Normal;4;;;;;
2,9452E+14;Мирный Ресторан;55,25451121;61,39071006;2.57261231368162;Ресторан, бар, отель203;6,952291868;0;0.2;Ресторан Normal;4;;;;;
2,9879E+14;GrillZon;55,17770824;61,35769609;0.213593037800188;Ресторан, бар, отель203;4,593272593;0;0.2;Ресторан Normal;4;;;;;
BPH029019;Алтын Ай;55,163826;61,43562;0.356458708527473;Ресторан, бар, отель203;4,736138263;0;0.2;Ресторан Normal;4;;;;;
2,9879E+14;Дастан Казан;55,16641;61,404045;0.213593037800188;Ресторан, бар, отель203;4,593272593;0;0.2;Ресторан Basic;4;;;;;
2,9879E+14;Friendly;55,16032944;61,39583654;0.427186075600377;Ресторан, бар, отель203;4,80686563;0;0.2;Ресторан Basic;4;;;;;
2,9879E+14;Coffee cake;55,1647869;61,4002892;0.19223373402017;Ресторан, бар, отель203;4,571913289;0;0.2;Ресторан Basic;4;;;;;
BPH011274;Mozzarella;55,155937;61,410854;0.213593037800188;Ресторан, бар, отель203;4,593272593;0;0.2;Ресторан Basic;4;;;;;
2,9879E+14;БИСТРО (ООО БНП ПЛЮС);55,10678864;61,25209427;1.97220407218237;Ресторан, бар, отель203;6,351883627;0;0.2;Ресторан Basic;4;;;;;
2,9879E+14;15 закрытый;55,174778;61,39649;0.160194778350141;Ресторан, бар, отель203;4,539874333;0;0.2;Ресторан Basic;4;;;;;
1911017551;Пятерочка;55,13516648;61,43893911;190.64278627106;ПродуктСО523;190,6427863;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,10928164;61,47569921;224.812567933274;ПродуктСО433;224,8125679;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,11907831;61,43489026;222.309353353067;ПродуктСО523;222,3093534;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,1172843;61,42675593;141.053174576254;ПродуктСО524;141,0531746;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,13048503;61,44172031;90.5677212134624;ПродуктСО523;112,8544541;0;0.2;Конвиниенс;10;;9;28;;
2,9879E+14;Пятерочка;55,09926066;61,48687485;246.711434534794;ПродуктСО523;246,7114345;1;0;Конвиниенс;;;;;;
N295608;Пятерочка;55,13675316;61,44883789;158.123729001633;ПродуктСО433;158,123729;1;0;Конвиниенс;;;;;;
N29561768;Пятерочка;55,13380365;61,44549452;188.248382745227;ПродуктСО533;188,2483827;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,11379441;61,45784408;114.875014195332;ПродуктСО533;132,4588263;0;0.2;Конвиниенс;2;10;12;35;;10
2,9879E+14;Пятерочка;55,114558;61,460721;123.237479899858;ПродуктСО423;123,2374799;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,16921773;61,53300934;184.897740240832;ПродуктСО434;184,8977402;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,17289465;61,47229065;78.6887428753322;ПродуктСО423;116,5583515;0;0.2;Конвиниенс;10;;1;25;;
2,9879E+14;Пятерочка;55,187093;61,48367819;165.23931891984;ПродуктСО533;165,2393189;1;0;Конвиниенс;;;;;;
N12166821;Пятерочка;55,1709311;61,5204236;269.812763791285;ПродуктСО524;269,8127638;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,1836009;61,4545514;103.340418488141;ПродуктСО543;123,173728;0;0.2;Конвиниенс;10;10;1;35;;
2,9879E+14;Пятерочка;55,16865;61,528156;120.894491839544;ПродуктСО534;153,5725978;0;0.2;Конвиниенс;10;;1;35;;
N12166815;Пятерочка;55,1706606;61,4638657;84.2028680398133;ПродуктСО523;112,8544541;0;0.2;Конвиниенс;;;1;34;;3
1911017491;Пятерочка;55,1789093;61,31564331;162.695431185288;ПродуктСО523;162,6954312;1;0;Конвиниенс;;;;;;
1911017498;Пятерочка;55,18836212;61,33364487;100.594201600167;ПродуктСО543;123,173728;0;0.2;Конвиниенс;10;10;1;35;;
2,9452E+14;Пятерочка;55,17802346;61,3566315;113.57426691282;ПродуктСО443;153,2682432;0;0.2;Конвиниенс;10;10;1;28;;
2,94521E+14;Пятерочка;55,1758098;61,30818707;109.952271756159;ПродуктСО423;116,5583515;0;0.060081339;Конвиниенс;10;;1;;;
2,9879E+14;Пятерочка;55,174834;61,3402321;82.0054070962556;ПродуктСО413;82,35002502;0;0.004202381;Конвиниенс;;;1;35;;
2,9879E+14;Пятерочка;55,17090569;61,30904887;83.5264971095677;ПродуктСО443;153,2682432;0;0.2;Конвиниенс;10;;1;35;;
N2956498;Пятерочка;55,1746962;61,3142634;108.427427213425;ПродуктСО423;116,5583515;0;0.074989553;Конвиниенс;10;;1;;;
2,94521E+14;Пятерочка;55,1746135;61,3318773;42.9637944831243;ПродуктСО513;72,61393284;0;0.2;Конвиниенс;8;;;;;
2,9452E+14;Пятерочка;55,17600579;61,42785061;189.797970930076;ПродуктСО523;189,7979709;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,1716336;61,45609188;127.244161685987;ПродуктСО523;127,2441617;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,18645269;61,43136632;178.498562867583;ПродуктСО523;178,4985629;1;0;Конвиниенс;;;;;;
2,9879E+14;Пятерочка;55,17084885;61,45189285;103.885470205399;ПродуктСО533;132,4588263;0;0.2;Конвиниенс;;;18;35;;4
N2956373;Пятерочка;55,17108837;61,41605794;81.8318525874491;ПродуктСО523;112,8544541;0;0.2;Конвиниенс;10;;17;14;;
2,94521E+14;Пятерочка;55,16333609;61,41159475;65.8336090014898;ПродуктСО522;107,8619653;0;0.2;Конвиниенс;10;;19;35;;
N2956479;Пятерочка;55,17219226;61,43245194;81.8575829908779;ПродуктСО423;116,5583515;0;0.2;Конвиниенс;4;;23;35;;
N2956705;Пятерочка;55,16415828;61,41745571;77.9466157725248;ПродуктСО532;97,67903964;0;0.2;Конвиниенс;10;;14;23;;
2,9452E+14;Пятерочка;55,25274421;61,40286785;175.449985092556;ПродуктСО533;175,4499851;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,24653339;61,40402187;144.837623447911;ПродуктСО533;144,8376234;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,24163327;61,38501003;143.037858897648;ПродуктСО423;143,0378589;1;0;Конвиниенс;;;;;;
2,9879E+14;Пятерочка;55,243522;61,399844;129.604696437579;ПродуктСО433;129,6046964;1;0;Конвиниенс;;;;;;
2,9879E+14;Пятерочка;55,23214573;61,39497746;247.133765079093;ПродуктСО420;247,1337651;1;0;Конвиниенс;;;;;;
2,9879E+14;Пятерочка;55,241349;61,365839;217.119749491314;ПродуктСО523;217,1197495;1;0;Конвиниенс;;;;;;
N29561801;Пятерочка;55,2500728;61,37123;253.613476091839;ПродуктСО523;253,6134761;1;0;Конвиниенс;;;;;;
N2956480;Пятерочка;55,24101261;61,37281221;154.042610137291;ПродуктСО523;154,0426101;1;0;Конвиниенс;;;;;;
2,9879E+14;Пятерочка;55,24650511;61,40817359;105.251365712982;ПродуктСО423;116,5583515;0;0.1074284;Конвиниенс;10;;1;16;;
1911017492;Пятерочка;55,18111038;61,30655289;205.106122812684;ПродуктСО423;205,1061228;1;0;Конвиниенс;;;;;;
1911034617;Пятерочка;55,17741013;61,30557632;156.20752385566;ПродуктСО423;156,2075239;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,19217875;61,27943024;69.1797355097879;ПродуктСО523;112,8544541;0;0.2;Конвиниенс;9;10;19;13;;
2,9452E+14;Пятерочка;55,1887333;61,2909624;107.17126097476;ПродуктСО523;112,8544541;0;0.053029078;Конвиниенс;10;10;1;15;;
N12148502;Пятерочка;55,19228381;61,28409628;72.0987323980684;ПродуктСО523;112,8544541;0;0.2;Конвиниенс;6;;1;35;;
1911017506;Пятерочка;55,18808138;61,38664987;133.885447953122;ПродуктСО523;133,885448;1;0;Конвиниенс;;;;;;
1911017548;Пятерочка;55,18481475;61,3916428;122.145124471561;ПродуктСО523;122,1451245;1;0;Конвиниенс;;;;;;
1911086600;Пятерочка;55,1843485;61,4007268;210.420358851723;ПродуктСО523;210,4203589;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,17479957;61,40016686;101.698741512166;ПродуктСО523;112,8544541;0;0.109693713;Конвиниенс;10;10;1;8;;
2,9452E+14;Пятерочка;55,18674508;61,36963726;141.452033476549;ПродуктСО433;141,4520335;1;0;Конвиниенс;;;;;;
2,9452E+14;Пятерочка;55,18743675;61,37590219;122.646629159072;ПродуктСО523;122,6466292;1;0;Конвиниенс;;;;;;
